OID_;ORIG_FID;FID_ne_50m_coastline_Tes_SymDiff_Buffer_30KM;FID_ne_50m_coastline_Test_Clip_Buffer30km;FID_ne_50m_coastli_Testmap_ToPoly;Australia_elevation
2049;2;2;-1;38;89
2050;2;2;-1;38;35
2051;2;2;-1;38;45
2052;2;2;-1;38;33
2053;2;2;-1;38;78
2054;2;2;-1;38;98
2055;2;2;-1;38;141
2056;2;2;-1;38;753
2057;2;2;-1;38;712
2058;2;2;-1;38;757
2059;2;2;-1;38;849
2060;2;2;-1;38;971
2061;2;2;-1;38;786
2062;2;2;-1;38;392
2063;2;2;-1;38;591
2064;2;2;-1;38;467
2065;2;2;-1;38;382
2066;2;2;-1;38;369
2067;2;2;-1;38;410
2068;2;2;-1;38;599
2069;2;2;-1;38;149
2070;2;2;-1;38;163
2071;2;2;-1;38;183
2072;2;2;-1;38;225
2073;2;2;-1;38;205
2074;2;2;-1;38;162
2075;2;2;-1;38;169
2076;2;2;-1;38;135
2077;2;2;-1;38;143
2078;2;2;-1;38;177
2079;2;2;-1;38;182
2080;2;2;-1;38;149
2081;2;2;-1;38;134
2082;2;2;-1;38;110
2083;2;2;-1;38;66
2084;2;2;-1;38;24
2085;2;2;-1;38;45
2086;2;2;-1;38;67
2087;2;2;-1;38;60
2088;2;2;-1;38;96
2089;2;2;-1;38;79
2090;2;2;-1;38;86
2091;2;2;-1;38;71
2092;2;2;-1;38;86
2093;2;2;-1;38;41
2094;2;2;-1;38;54
2095;2;2;-1;38;60
2096;2;2;-1;38;62
2097;2;2;-1;38;38
2098;2;2;-1;38;47
2099;2;2;-1;38;28
2100;2;2;-1;38;32
2101;2;2;-1;38;26
2102;2;2;-1;38;58
2103;2;2;-1;38;86
2104;2;2;-1;38;65
2105;2;2;-1;38;72
2106;2;2;-1;38;60
2107;2;2;-1;38;54
2108;2;2;-1;38;48
2109;2;2;-1;38;18
2110;2;2;-1;38;17
2111;2;2;-1;38;17
2112;2;2;-1;38;20
2113;2;2;-1;38;36
2114;2;2;-1;38;18
2115;2;2;-1;38;18
2116;2;2;-1;38;50
2117;2;2;-1;38;76
2118;2;2;-1;38;91
2119;2;2;-1;38;115
2120;2;2;-1;38;91
2121;2;2;-1;38;61
2122;2;2;-1;38;31
2123;2;2;-1;38;21
2124;2;2;-1;38;21
2125;2;2;-1;38;27
2126;2;2;-1;38;35
2127;2;2;-1;38;37
2128;2;2;-1;38;43
2129;2;2;-1;38;67
2130;2;2;-1;38;45
2131;2;2;-1;38;63
2132;2;2;-1;38;57
2133;2;2;-1;38;97
2134;2;2;-1;38;73
2135;2;2;-1;38;98
2136;2;2;-1;38;89
2137;2;2;-1;38;41
2138;2;2;-1;38;220
2139;2;2;-1;38;158
2140;2;2;-1;38;249
2141;2;2;-1;38;349
2142;2;2;-1;38;373
2143;2;2;-1;38;274
2144;2;2;-1;38;477
2145;2;2;-1;38;273
2146;2;2;-1;38;83
2147;2;2;-1;38;118
2148;2;2;-1;38;270
2149;2;2;-1;38;348
2150;2;2;-1;38;188
2151;2;2;-1;38;72
2152;2;2;-1;38;122
2153;2;2;-1;38;82
2154;2;2;-1;38;264
2155;2;2;-1;38;286
2156;2;2;-1;38;228
2157;2;2;-1;38;171
2158;2;2;-1;38;146
2159;2;2;-1;38;197
2160;2;2;-1;38;223
2161;2;2;-1;38;197
2162;2;2;-1;38;7
2163;2;2;-1;38;12
2164;2;2;-1;38;9
2165;2;2;-1;38;26
2166;2;2;-1;38;31
2167;2;2;-1;38;12
2168;2;2;-1;38;25
2169;2;2;-1;38;28
2170;2;2;-1;38;18
2171;2;2;-1;38;26
2172;2;2;-1;38;22
2173;2;2;-1;38;18
2174;2;2;-1;38;19
2175;2;2;-1;38;19
2176;2;2;-1;38;20
2177;2;2;-1;38;16
2178;2;2;-1;38;22
2179;2;2;-1;38;45
2180;2;2;-1;38;51
2181;2;2;-1;38;76
2182;2;2;-1;38;51
2183;2;2;-1;38;117
2184;2;2;-1;38;87
2185;2;2;-1;38;81
2186;2;2;-1;38;84
2187;2;2;-1;38;122
2188;2;2;-1;38;17
2189;2;2;-1;38;31
2190;2;2;-1;38;38
2191;2;2;-1;38;122
2192;2;2;-1;38;53
2193;2;2;-1;38;61
2194;2;2;-1;38;49
2195;2;2;-1;38;46
2196;2;2;-1;38;37
2197;2;2;-1;38;31
2198;2;2;-1;38;31
2199;2;2;-1;38;27
2200;2;2;-1;38;25
2201;2;2;-1;38;21
2202;2;2;-1;38;23
2203;2;2;-1;38;20
2204;2;2;-1;38;22
2205;2;2;-1;38;20
2206;2;2;-1;38;18
2207;2;2;-1;38;19
2208;2;2;-1;38;19
2209;2;2;-1;38;17
2210;2;2;-1;38;15
2211;2;2;-1;38;16
2212;2;2;-1;38;16
2213;2;2;-1;38;18
2214;2;2;-1;38;17
2215;2;2;-1;38;20
2216;2;2;-1;38;17
2217;2;2;-1;38;17
2218;2;2;-1;38;17
2219;2;2;-1;38;19
2220;2;2;-1;38;21
2221;2;2;-1;38;24
2222;2;2;-1;38;20
2223;2;2;-1;38;22
2224;2;2;-1;38;22
2225;2;2;-1;38;21
2226;2;2;-1;38;18
2227;2;2;-1;38;17
2228;2;2;-1;38;15
2229;2;2;-1;38;11
2230;2;2;-1;38;3
2231;2;2;-1;38;5
2232;2;2;-1;38;3
2233;2;2;-1;38;4
2234;2;2;-1;38;2
2235;2;2;-1;38;3
2236;2;2;-1;38;5
2237;2;2;-1;38;5
2238;2;2;-1;38;7
2239;2;2;-1;38;9
2240;2;2;-1;38;7
2241;2;2;-1;38;11
2242;2;2;-1;38;7
2243;2;2;-1;38;6
2244;2;2;-1;38;10
2245;2;2;-1;38;10
2246;2;2;-1;38;16
2247;2;2;-1;38;16
2248;2;2;-1;38;12
2249;2;2;-1;38;12
2250;2;2;-1;38;14
2251;2;2;-1;38;13
2252;2;2;-1;38;14
2253;2;2;-1;38;11
2254;2;2;-1;38;10
2255;2;2;-1;38;10
2256;2;2;-1;38;12
2257;2;2;-1;38;9
2258;2;2;-1;38;6
2259;2;2;-1;38;4
2260;2;2;-1;38;5
2261;2;2;-1;38;12
2262;2;2;-1;38;13
2263;2;2;-1;38;12
2264;2;2;-1;38;12
2265;2;2;-1;38;11
2266;2;2;-1;38;15
2267;2;2;-1;38;13
2268;2;2;-1;38;9
2269;2;2;-1;38;10
2270;2;2;-1;38;6
2271;2;2;-1;38;257
2272;2;2;-1;38;203
2273;2;2;-1;38;197
2274;2;2;-1;38;308
2275;2;2;-1;38;273
2276;2;2;-1;38;355
2277;2;2;-1;38;551
2278;2;2;-1;38;607
2279;2;2;-1;38;566
2280;2;2;-1;38;795
2281;2;2;-1;38;694
2282;2;2;-1;38;778
2283;2;2;-1;38;362
2284;2;2;-1;38;367
2285;2;2;-1;38;385
2286;2;2;-1;38;372
2287;2;2;-1;38;373
2288;2;2;-1;38;365
2289;2;2;-1;38;374
2290;2;2;-1;38;377
2291;2;2;-1;38;381
2292;2;2;-1;38;405
2293;2;2;-1;38;411
2294;2;2;-1;38;441
2295;2;2;-1;38;475
2296;2;2;-1;38;1143
2297;2;2;-1;38;812
2298;2;2;-1;38;744
2299;2;2;-1;38;729
2300;2;2;-1;38;692
2301;2;2;-1;38;651
2302;2;2;-1;38;671
2303;2;2;-1;38;631
2304;2;2;-1;38;425
2305;2;2;-1;38;306
2306;2;2;-1;38;135
2307;2;2;-1;38;134
2308;2;2;-1;38;289
2309;2;2;-1;38;258
2310;2;2;-1;38;340
2311;2;2;-1;38;277
2312;2;2;-1;38;255
2313;2;2;-1;38;165
2314;2;2;-1;38;185
2315;2;2;-1;38;107
2316;2;2;-1;38;226
2317;2;2;-1;38;293
2318;2;2;-1;38;299
2319;2;2;-1;38;209
2320;2;2;-1;38;257
2321;2;2;-1;38;80
2322;2;2;-1;38;228
2323;2;2;-1;38;219
2324;2;2;-1;38;303
2325;2;2;-1;38;305
2326;2;2;-1;38;337
2327;2;2;-1;38;340
2328;2;2;-1;38;303
2329;2;2;-1;38;315
2330;2;2;-1;38;288
2331;2;2;-1;38;253
2332;2;2;-1;38;263
2333;2;2;-1;38;319
2334;2;2;-1;38;292
2335;2;2;-1;38;240
2336;2;2;-1;38;232
2337;2;2;-1;38;186
2338;2;2;-1;38;218
2339;2;2;-1;38;167
2340;2;2;-1;38;168
2341;2;2;-1;38;277
2342;2;2;-1;38;258
2343;2;2;-1;38;272
2344;2;2;-1;38;135
2345;2;2;-1;38;201
2346;2;2;-1;38;222
2347;2;2;-1;38;233
2348;2;2;-1;38;250
2349;2;2;-1;38;363
2350;2;2;-1;38;248
2351;2;2;-1;38;256
2352;2;2;-1;38;284
2353;2;2;-1;38;281
2354;2;2;-1;38;246
2355;2;2;-1;38;238
2356;2;2;-1;38;216
2357;2;2;-1;38;242
2358;2;2;-1;38;208
2359;2;2;-1;38;154
2360;2;2;-1;38;155
2361;2;2;-1;38;203
2362;2;2;-1;38;157
2363;2;2;-1;38;168
2364;2;2;-1;38;222
2365;2;2;-1;38;179
2366;2;2;-1;38;150
2367;2;2;-1;38;104
2368;2;2;-1;38;98
2369;2;2;-1;38;39
2370;2;2;-1;38;104
2371;2;2;-1;38;200
2372;2;2;-1;38;212
2373;2;2;-1;38;191
2374;2;2;-1;38;142
2375;2;2;-1;38;57
2376;2;2;-1;38;156
2377;2;2;-1;38;148
2378;2;2;-1;38;195
2379;2;2;-1;38;243
2380;2;2;-1;38;216
2381;2;2;-1;38;225
2382;2;2;-1;38;178
2383;2;2;-1;38;118
2384;2;2;-1;38;78
2385;2;2;-1;38;132
2386;2;2;-1;38;108
2387;2;2;-1;38;83
2388;2;2;-1;38;91
2389;2;2;-1;38;197
2390;2;2;-1;38;118
2391;2;2;-1;38;121
2392;2;2;-1;38;252
2393;2;2;-1;38;220
2394;2;2;-1;38;189
2395;2;2;-1;38;261
2396;2;2;-1;38;212
2397;2;2;-1;38;210
2398;2;2;-1;38;74
2399;2;2;-1;38;120
2400;2;2;-1;38;17
2401;2;2;-1;38;219
2402;2;2;-1;38;314
2403;2;2;-1;38;249
2404;2;2;-1;38;142
2405;2;2;-1;38;110
2406;2;2;-1;38;20
2407;2;2;-1;38;2
2408;2;2;-1;38;0
2409;2;2;-1;38;2
2410;2;2;-1;38;5
2411;2;2;-1;38;4
2412;2;2;-1;38;8
2413;2;2;-1;38;244
2414;2;2;-1;38;3
2415;2;2;-1;38;5
2416;2;2;-1;38;5
2417;2;2;-1;38;7
2418;2;2;-1;38;10
2419;2;2;-1;38;7
2420;2;2;-1;38;124
2421;2;2;-1;38;39
2422;2;2;-1;38;88
2423;2;2;-1;38;93
2424;2;2;-1;38;63
2425;2;2;-1;38;51
2426;2;2;-1;38;47
2427;2;2;-1;38;35
2428;2;2;-1;38;11
2429;2;2;-1;38;20
2430;2;2;-1;38;76
2431;2;2;-1;38;87
2432;2;2;-1;38;108
2433;2;2;-1;38;47
2434;2;2;-1;38;34
2435;2;2;-1;38;22
2436;2;2;-1;38;42
2437;2;2;-1;38;41
2438;2;2;-1;38;34
2439;2;2;-1;38;29
2440;2;2;-1;38;54
2441;2;2;-1;38;30
2442;2;2;-1;38;15
2443;2;2;-1;38;21
2444;2;2;-1;38;29
2445;2;2;-1;38;43
2446;2;2;-1;38;92
2447;2;2;-1;38;217
2448;2;2;-1;38;125
2449;2;2;-1;38;14
2450;2;2;-1;38;23
2451;2;2;-1;38;92
2452;2;2;-1;38;283
2453;2;2;-1;38;125
2454;2;2;-1;38;143
2455;2;2;-1;38;68
2456;2;2;-1;38;47
2457;2;2;-1;38;71
2458;2;2;-1;38;43
2459;2;2;-1;38;0
2460;2;2;-1;38;3
2461;2;2;-1;38;4
2462;2;2;-1;38;271
2463;2;2;-1;38;65
2464;2;2;-1;38;47
2465;2;2;-1;38;175
2466;2;2;-1;38;70
2467;2;2;-1;38;36
2468;2;2;-1;38;35
2469;2;2;-1;38;24
2470;2;2;-1;38;23
2471;2;2;-1;38;2
2472;2;2;-1;38;18
2473;2;2;-1;38;62
2474;2;2;-1;38;14
2475;2;2;-1;38;45
2476;2;2;-1;38;53
2477;2;2;-1;38;91
2478;2;2;-1;38;167
2479;2;2;-1;38;129
2480;2;2;-1;38;20
2481;2;2;-1;38;10
2482;2;2;-1;38;10
2483;2;2;-1;38;55
2484;2;2;-1;38;32
2485;2;2;-1;38;21
2486;2;2;-1;38;24
2487;2;2;-1;38;27
2488;2;2;-1;38;29
2489;2;2;-1;38;31
2490;2;2;-1;38;20
2491;2;2;-1;38;6
2492;2;2;-1;38;11
2493;2;2;-1;38;4
2494;2;2;-1;38;18
2495;2;2;-1;38;5
2496;2;2;-1;38;3
2497;2;2;-1;38;9
2498;2;2;-1;38;5
2499;2;2;-1;38;0
2500;2;2;-1;38;1
2501;2;2;-1;38;3
2502;2;2;-1;38;20
2503;2;2;-1;38;19
2504;2;2;-1;38;26
2505;2;2;-1;38;10
2506;2;2;-1;38;23
2507;2;2;-1;38;22
2508;2;2;-1;38;27
2509;2;2;-1;38;32
2510;2;2;-1;38;49
2511;2;2;-1;38;39
2512;2;2;-1;38;10
2513;2;2;-1;38;12
2514;2;2;-1;38;11
2515;2;2;-1;38;37
2516;2;2;-1;38;132
2517;2;2;-1;38;125
2518;2;2;-1;38;214
2519;2;2;-1;38;46
2520;2;2;-1;38;60
2521;2;2;-1;38;38
2522;2;2;-1;38;30
2523;2;2;-1;38;31
2524;2;2;-1;38;31
2525;2;2;-1;38;37
2526;2;2;-1;38;29
2527;2;2;-1;38;43
2528;2;2;-1;38;37
2529;2;2;-1;38;37
2530;2;2;-1;38;40
2531;2;2;-1;38;46
2532;2;2;-1;38;36
2533;2;2;-1;38;19
2534;2;2;-1;38;21
2535;2;2;-1;38;10
2536;2;2;-1;38;4
2537;2;2;-1;38;8
2538;2;2;-1;38;7
2539;2;2;-1;38;12
2540;2;2;-1;38;13
2541;2;2;-1;38;15
2542;2;2;-1;38;13
2543;2;2;-1;38;16
2544;2;2;-1;38;18
2545;2;2;-1;38;12
2546;2;2;-1;38;9
2547;2;2;-1;38;7
2548;2;2;-1;38;7
2549;2;2;-1;38;5
2550;2;2;-1;38;7
2551;2;2;-1;38;12
2552;2;2;-1;38;14
2553;2;2;-1;38;16
2554;2;2;-1;38;19
2555;2;2;-1;38;17
2556;2;2;-1;38;17
2557;2;2;-1;38;18
2558;2;2;-1;38;21
2559;2;2;-1;38;16
2560;2;2;-1;38;19
2561;2;2;-1;38;20
2562;2;2;-1;38;19
2563;2;2;-1;38;31
2564;2;2;-1;38;28
2565;2;2;-1;38;21
2566;2;2;-1;38;23
2567;2;2;-1;38;26
2568;2;2;-1;38;21
2569;2;2;-1;38;33
2570;2;2;-1;38;77
2571;2;2;-1;38;91
2572;2;2;-1;38;131
2573;2;2;-1;38;130
2574;2;2;-1;38;94
2575;2;2;-1;38;88
2576;2;2;-1;38;122
2577;2;2;-1;38;69
2578;2;2;-1;38;93
2579;2;2;-1;38;60
2580;2;2;-1;38;28
2581;2;2;-1;38;24
2582;2;2;-1;38;25
2583;2;2;-1;38;20
2584;2;2;-1;38;21
2585;2;2;-1;38;21
2586;2;2;-1;38;16
2587;2;2;-1;38;14
2588;2;2;-1;38;11
2589;2;2;-1;38;9
2590;2;2;-1;38;8
2591;2;2;-1;38;7
2592;2;2;-1;38;10
2593;2;2;-1;38;15
2594;2;2;-1;38;19
2595;2;2;-1;38;29
2596;2;2;-1;38;38
2597;2;2;-1;38;44
2598;2;2;-1;38;47
2599;2;2;-1;38;56
2600;2;2;-1;38;64
2601;2;2;-1;38;69
2602;2;2;-1;38;103
2603;2;2;-1;38;173
2604;2;2;-1;38;132
2605;2;2;-1;38;179
2606;2;2;-1;38;175
2607;2;2;-1;38;131
2608;2;2;-1;38;208
2609;2;2;-1;38;253
2610;2;2;-1;38;216
2611;2;2;-1;38;240
2612;2;2;-1;38;89
2613;2;2;-1;38;132
2614;2;2;-1;38;221
2615;2;2;-1;38;261
2616;2;2;-1;38;241
2617;2;2;-1;38;135
2618;2;2;-1;38;65
2619;2;2;-1;38;117
2620;2;2;-1;38;136
2621;2;2;-1;38;139
2622;2;2;-1;38;194
2623;2;2;-1;38;127
2624;2;2;-1;38;196
2625;2;2;-1;38;173
2626;2;2;-1;38;238
2627;2;2;-1;38;314
2628;2;2;-1;38;423
2629;2;2;-1;38;48
2630;2;2;-1;38;64
2631;2;2;-1;38;65
2632;2;2;-1;38;63
2633;2;2;-1;38;116
2634;2;2;-1;38;102
2635;2;2;-1;38;181
2636;2;2;-1;38;185
2637;2;2;-1;38;180
2638;2;2;-1;38;1
2639;2;2;-1;38;38
2640;2;2;-1;38;9
2641;2;2;-1;38;4
2642;2;2;-1;38;40
2643;2;2;-1;38;47
2644;2;2;-1;38;30
2645;2;2;-1;38;46
2646;2;2;-1;38;46
2647;2;2;-1;38;48
2648;2;2;-1;38;61
2649;2;2;-1;38;29
2650;2;2;-1;38;9
2651;2;2;-1;38;53
2652;2;2;-1;38;12
2653;2;2;-1;38;6
2654;2;2;-1;38;4
2655;2;2;-1;38;11
2656;2;2;-1;38;7
2657;2;2;-1;38;3
2658;2;2;-1;38;3
2659;2;2;-1;38;17
2660;2;2;-1;38;30
2661;2;2;-1;38;33
2662;2;2;-1;38;17
2663;2;2;-1;38;15
2664;2;2;-1;38;7
2665;2;2;-1;38;11
2666;2;2;-1;38;14
2667;2;2;-1;38;24
2668;2;2;-1;38;18
2669;2;2;-1;38;4
2670;2;2;-1;38;13
2671;2;2;-1;38;4
2672;2;2;-1;38;19
2673;2;2;-1;38;36
2674;2;2;-1;38;37
2675;2;2;-1;38;61
2676;2;2;-1;38;33
2677;2;2;-1;38;36
2678;2;2;-1;38;33
2679;2;2;-1;38;46
2680;2;2;-1;38;26
2681;2;2;-1;38;50
2682;2;2;-1;38;39
2683;2;2;-1;38;69
2684;2;2;-1;38;39
2685;2;2;-1;38;39
2686;2;2;-1;38;5
2687;2;2;-1;38;6
2688;2;2;-1;38;6
2689;2;2;-1;38;4
2690;2;2;-1;38;8
2691;2;2;-1;38;29
2692;2;2;-1;38;29
2693;2;2;-1;38;2
2694;2;2;-1;38;4
2695;2;2;-1;38;3
2696;2;2;-1;38;18
2697;2;2;-1;38;24
2698;2;2;-1;38;34
2699;2;2;-1;38;14
2700;2;2;-1;38;9
2701;2;2;-1;38;29
2702;2;2;-1;38;50
2703;2;2;-1;38;15
2704;2;2;-1;38;17
2705;2;2;-1;38;36
2706;2;2;-1;38;13
2707;2;2;-1;38;4
2708;2;2;-1;38;7
2709;2;2;-1;38;3
2710;2;2;-1;38;24
2711;2;2;-1;38;71
2712;2;2;-1;38;21
2713;2;2;-1;38;30
2714;2;2;-1;38;38
2715;2;2;-1;38;22
2716;2;2;-1;38;37
2717;2;2;-1;38;40
2718;2;2;-1;38;28
2719;2;2;-1;38;30
2720;2;2;-1;38;47
2721;2;2;-1;38;78
2722;2;2;-1;38;107
2723;2;2;-1;38;36
2724;2;2;-1;38;67
2725;2;2;-1;38;17
2726;2;2;-1;38;50
2727;2;2;-1;38;30
2728;2;2;-1;38;45
2729;2;2;-1;38;61
2730;2;2;-1;38;36
2731;2;2;-1;38;27
2732;2;2;-1;38;34
2733;2;2;-1;38;41
2734;2;2;-1;38;64
2735;2;2;-1;38;50
2736;2;2;-1;38;32
2737;2;2;-1;38;34
2738;2;2;-1;38;23
2739;2;2;-1;38;24
2740;2;2;-1;38;27
2741;2;2;-1;38;73
2742;2;2;-1;38;54
2743;2;2;-1;38;62
2744;2;2;-1;38;78
2745;2;2;-1;38;56
2746;2;2;-1;38;22
2747;2;2;-1;38;10
2748;2;2;-1;38;42
2749;2;2;-1;38;59
2750;2;2;-1;38;56
2751;2;2;-1;38;46
2752;2;2;-1;38;53
2753;2;2;-1;38;57
2754;2;2;-1;38;19
2755;2;2;-1;38;29
2756;2;2;-1;38;47
2757;2;2;-1;38;32
2758;2;2;-1;38;24
2759;2;2;-1;38;15
2760;2;2;-1;38;12
2761;2;2;-1;38;18
2762;2;2;-1;38;11
2763;2;2;-1;38;27
2764;2;2;-1;38;27
2765;2;2;-1;38;29
2766;2;2;-1;38;29
2767;2;2;-1;38;33
2768;2;2;-1;38;14
2769;2;2;-1;38;34
2770;2;2;-1;38;23
2771;2;2;-1;38;19
2772;2;2;-1;38;13
2773;2;2;-1;38;36
2774;2;2;-1;38;32
2775;2;2;-1;38;17
2776;2;2;-1;38;42
2777;2;2;-1;38;26
2778;2;2;-1;38;39
2779;2;2;-1;38;46
2780;2;2;-1;38;33
2781;2;2;-1;38;31
2782;2;2;-1;38;63
2783;2;2;-1;38;62
2784;2;2;-1;38;78
2785;2;2;-1;38;43
2786;2;2;-1;38;50
2787;2;2;-1;38;52
2788;2;2;-1;38;87
2789;2;2;-1;38;60
2790;2;2;-1;38;37
2791;2;2;-1;38;22
2792;2;2;-1;38;20
2793;2;2;-1;38;25
2794;2;2;-1;38;86
2795;2;2;-1;38;74
2796;2;2;-1;38;67
2797;2;2;-1;38;21
2798;2;2;-1;38;19
2799;2;2;-1;38;261
2800;2;2;-1;38;220
2801;2;2;-1;38;179
2802;2;2;-1;38;177
2803;2;2;-1;38;175
2804;2;2;-1;38;144
2805;2;2;-1;38;427
2806;2;2;-1;38;328
2807;2;2;-1;38;270
2808;2;2;-1;38;302
2809;2;2;-1;38;303
2810;2;2;-1;38;237
2811;2;2;-1;38;192
2812;2;2;-1;38;554
2813;2;2;-1;38;600
2814;2;2;-1;38;636
2815;2;2;-1;38;603
2816;2;2;-1;38;371
2817;2;2;-1;38;341
2818;2;2;-1;38;233
2819;2;2;-1;38;75
2820;2;2;-1;38;69
2821;2;2;-1;38;62
2822;2;2;-1;38;141
2823;2;2;-1;38;109
2824;2;2;-1;38;83
2825;2;2;-1;38;92
2826;2;2;-1;38;98
2827;2;2;-1;38;87
2828;2;2;-1;38;311
2829;2;2;-1;38;341
2830;2;2;-1;38;283
2831;2;2;-1;38;200
2832;2;2;-1;38;226
2833;2;2;-1;38;401
2834;2;2;-1;38;4
2835;2;2;-1;38;13
2836;2;2;-1;38;47
2837;2;2;-1;38;11
2838;2;2;-1;38;19
2839;2;2;-1;38;42
2840;2;2;-1;38;31
2841;2;2;-1;38;26
2842;2;2;-1;38;-1
2843;2;2;-1;38;5
2844;2;2;-1;38;6
2845;2;2;-1;38;16
2846;2;2;-1;38;8
2847;2;2;-1;38;0
2848;2;2;-1;38;8
2849;2;2;-1;38;11
2850;2;2;-1;38;34
2851;2;2;-1;38;23
2852;2;2;-1;38;39
2853;2;2;-1;38;39
2854;2;2;-1;38;34
2855;2;2;-1;38;26
2856;2;2;-1;38;22
2857;2;2;-1;38;5
2858;2;2;-1;38;30
2859;2;2;-1;38;37
2860;2;2;-1;38;90
2861;2;2;-1;38;141
2862;2;2;-1;38;60
2863;2;2;-1;38;64
2864;2;2;-1;38;37
2865;2;2;-1;38;24
2866;2;2;-1;38;37
2867;2;2;-1;38;22
2868;2;2;-1;38;46
2869;2;2;-1;38;50
2870;2;2;-1;38;79
2871;2;2;-1;38;102
2872;2;2;-1;38;88
2873;2;2;-1;38;30
2874;2;2;-1;38;19
2875;2;2;-1;38;28
2876;2;2;-1;38;101
2877;2;2;-1;38;70
2878;2;2;-1;38;56
2879;2;2;-1;38;34
2880;2;2;-1;38;31
2881;2;2;-1;38;2
2882;2;2;-1;38;2
2883;2;2;-1;38;4
2884;2;2;-1;38;27
2885;2;2;-1;38;0
2886;2;2;-1;38;3
2887;2;2;-1;38;9
2888;2;2;-1;38;42
2889;2;2;-1;38;22
2890;2;2;-1;38;26
2891;2;2;-1;38;71
2892;2;2;-1;38;64
2893;2;2;-1;38;54
2894;2;2;-1;38;6
2895;2;2;-1;38;21
2896;2;2;-1;38;87
2897;2;2;-1;38;59
2898;2;2;-1;38;63
2899;2;2;-1;38;94
2900;2;2;-1;38;24
2901;2;2;-1;38;8
2902;2;2;-1;38;3
2903;2;2;-1;38;8
2904;2;2;-1;38;77
2905;2;2;-1;38;75
2906;2;2;-1;38;79
2907;2;2;-1;38;71
2908;2;2;-1;38;47
2909;2;2;-1;38;30
2910;2;2;-1;38;13
2911;2;2;-1;38;30
2912;2;2;-1;38;35
2913;2;2;-1;38;57
2914;2;2;-1;38;70
2915;2;2;-1;38;17
2916;2;2;-1;38;51
2917;2;2;-1;38;53
2918;2;2;-1;38;51
2919;2;2;-1;38;77
2920;2;2;-1;38;25
2921;2;2;-1;38;24
2922;2;2;-1;38;33
2923;2;2;-1;38;34
2924;2;2;-1;38;14
2925;2;2;-1;38;24
2926;2;2;-1;38;14
2927;2;2;-1;38;31
2928;2;2;-1;38;58
2929;2;2;-1;38;60
2930;2;2;-1;38;64
2931;2;2;-1;38;22
2932;2;2;-1;38;9
2933;2;2;-1;38;14
2934;2;2;-1;38;54
2935;2;2;-1;38;50
2936;2;2;-1;38;47
2937;2;2;-1;38;49
2938;2;2;-1;38;25
2939;2;2;-1;38;30
2940;2;2;-1;38;45
2941;2;2;-1;38;52
2942;2;2;-1;38;56
2943;2;2;-1;38;57
2944;2;2;-1;38;71
2945;2;2;-1;38;116
2946;2;2;-1;38;84
2947;2;2;-1;38;48
2948;2;2;-1;38;85
2949;2;2;-1;38;56
2950;2;2;-1;38;20
2951;2;2;-1;38;20
2952;2;2;-1;38;23
2953;2;2;-1;38;51
2954;2;2;-1;38;109
2955;2;2;-1;38;80
2956;2;2;-1;38;57
2957;2;2;-1;38;90
2958;2;2;-1;38;128
2959;2;2;-1;38;94
2960;2;2;-1;38;99
2961;2;2;-1;38;127
2962;2;2;-1;38;92
2963;2;2;-1;38;89
2964;2;2;-1;38;117
2965;2;2;-1;38;103
2966;2;2;-1;38;90
2967;2;2;-1;38;102
2968;2;2;-1;38;107
2969;2;2;-1;38;78
2970;2;2;-1;38;94
2971;2;2;-1;38;85
2972;2;2;-1;38;94
2973;2;2;-1;38;69
2974;2;2;-1;38;50
2975;2;2;-1;38;46
2976;2;2;-1;38;33
2977;2;2;-1;38;119
2978;2;2;-1;38;83
2979;2;2;-1;38;129
2980;2;2;-1;38;113
2981;2;2;-1;38;189
2982;2;2;-1;38;148
