OID_;id;id_cs;ate_avg;ate_min;ate_max;ate_stdev;GlobSedv2_Clip_ProjectRaster
682;11333;51421;-161,599999999999994;-95,299999999999997;-252,900000000000006;66,719999999999999;
683;11334;51422;-64,250000000000000;-50,700000000000003;-104,599999999999994;17,160000000000000;
684;11335;51423;-37,700000000000003;-37,700000000000003;-37,700000000000003;0,000000000000000;
685;11336;51425;-40,500000000000000;-18,500000000000000;-62,500000000000000;22,000000000000000;
686;11337;51433;-26,140000000000001;1,800000000000000;-71,299999999999997;23,100000000000001;1823,5968018
687;11338;51434;-18,879999999999999;11,100000000000000;-43,100000000000001;15,949999999999999;1819,2390137
688;11339;51451;-58,380000000000003;-13,400000000000000;-92,200000000000003;25,670000000000002;
689;11340;51452;-42,399999999999999;-18,699999999999999;-70,599999999999994;17,600000000000001;
690;11341;51453;-105,879999999999995;-2,800000000000000;-186,000000000000000;77,700000000000003;
691;11342;51455;-100,780000000000001;-21,100000000000001;-224,699999999999989;50,369999999999997;
692;11343;51462;-32,850000000000001;-2,800000000000000;-54,200000000000003;18,690000000000001;
693;11344;51463;-92,989999999999995;-45,000000000000000;-142,599999999999994;31,350000000000001;
694;11345;51464;-174,110000000000014;-73,500000000000000;-290,800000000000011;83,859999999999999;
695;11346;51465;-75,299999999999997;-35,600000000000001;-125,700000000000003;33,780000000000001;
696;11347;51466;-95,569999999999993;-27,500000000000000;-181,699999999999989;48,229999999999997;
697;11348;51469;-33,320000000000000;-4,300000000000000;-46,000000000000000;13,730000000000000;
698;11349;51473;-29,949999999999999;0,800000000000000;-102,000000000000000;31,250000000000000;
699;11350;51474;-110,879999999999995;-54,799999999999997;-224,199999999999989;60,200000000000003;
700;11351;51475;-49,420000000000002;-2,800000000000000;-147,599999999999994;39,780000000000001;
701;11352;51476;-72,250000000000000;5,700000000000000;-173,400000000000006;60,159999999999997;
702;11353;51481;-111,359999999999999;0,300000000000000;-373,500000000000000;115,939999999999998;
703;11354;51482;-113,250000000000000;-10,500000000000000;-355,199999999999989;111,959999999999994;
704;11355;51485;3,550000000000000;11,600000000000000;-6,100000000000000;7,180000000000000;
705;11356;51487;-117,879999999999995;-4,200000000000000;-277,399999999999977;91,010000000000005;
706;11357;51489;-136,319999999999993;-51,000000000000000;-349,699999999999989;98,709999999999994;
707;11358;51490;-160,330000000000013;-26,800000000000001;-490,300000000000011;161,289999999999992;
708;11359;51491;-83,849999999999994;-8,900000000000000;-163,599999999999994;54,689999999999998;
709;11360;51493;-210,110000000000014;-49,500000000000000;-645,600000000000023;216,099999999999994;
710;11361;51494;-357,050000000000011;-5,900000000000000;-833,500000000000000;363,569999999999993;
711;11362;51495;-108,010000000000005;-7,400000000000000;-454,500000000000000;135,930000000000007;
712;11363;51496;-51,390000000000001;-1,300000000000000;-107,099999999999994;40,000000000000000;
713;11364;51498;-85,700000000000003;3,300000000000000;-312,000000000000000;113,120000000000005;
714;11365;51502;-43,240000000000002;-19,600000000000001;-68,400000000000006;14,380000000000001;
715;11366;51508;-100,700000000000003;-19,199999999999999;-408,600000000000023;108,420000000000002;
716;11367;51509;-181,099999999999994;-61,100000000000001;-256,800000000000011;58,479999999999997;
717;11368;51510;-224,139999999999986;-11,400000000000000;-478,899999999999977;163,330000000000013;
718;11369;51512;-53,850000000000001;-47,799999999999997;-59,899999999999999;6,050000000000000;2564,9187012
719;11370;51515;-555,549999999999955;11,300000000000001;-901,200000000000045;353,730000000000018;
720;11371;51525;-71,299999999999997;-9,900000000000000;-231,400000000000006;76,909999999999997;
721;11372;51526;-154,340000000000003;-57,100000000000001;-253,199999999999989;74,469999999999999;
722;11373;51531;-64,590000000000003;-0,700000000000000;-108,500000000000000;36,119999999999997;
723;11374;51532;-77,310000000000002;-19,600000000000001;-342,600000000000023;101,700000000000003;
724;11375;51533;-45,280000000000001;-3,300000000000000;-83,299999999999997;26,440000000000001;2196,4257812
725;11376;51534;-98,569999999999993;-47,299999999999997;-214,400000000000006;55,219999999999999;
726;11377;51535;-72,969999999999999;-50,799999999999997;-128,300000000000011;23,730000000000000;
727;11378;51536;-105,819999999999993;-56,000000000000000;-150,199999999999989;37,390000000000001;
728;11379;51537;-205,530000000000001;-63,799999999999997;-421,100000000000023;111,730000000000004;
729;11380;51538;-126,480000000000004;-54,600000000000001;-216,400000000000006;57,359999999999999;
730;11381;51539;-146,599999999999994;-21,199999999999999;-287,300000000000011;100,230000000000004;
731;11382;51540;-100,430000000000007;-47,600000000000001;-206,599999999999994;58,140000000000001;
732;11383;51541;-112,510000000000005;-7,000000000000000;-535,399999999999977;137,449999999999989;
733;11384;51542;-87,560000000000002;-7,200000000000000;-296,500000000000000;108,769999999999996;
734;11385;51543;-59,380000000000003;-9,400000000000000;-109,000000000000000;27,039999999999999;
735;11386;51547;-95,230000000000004;-23,800000000000001;-185,699999999999989;44,119999999999997;
736;11387;51548;-89,959999999999994;-10,900000000000000;-282,600000000000023;75,230000000000004;
737;11388;51553;-89,609999999999999;-16,399999999999999;-121,000000000000000;39,310000000000002;
738;11389;51555;-365,050000000000011;-128,500000000000000;-827,700000000000045;285,509999999999991;
739;11390;51556;-82,760000000000005;-12,400000000000000;-170,400000000000006;64,170000000000002;
740;11391;51557;-129,599999999999994;-23,000000000000000;-199,599999999999994;61,299999999999997;
741;11392;51558;-109,489999999999995;-18,399999999999999;-272,300000000000011;80,219999999999999;
742;11393;51559;-131,500000000000000;-18,300000000000001;-495,699999999999989;152,810000000000002;
743;11394;51560;-174,469999999999999;-27,399999999999999;-691,200000000000045;216,560000000000002;
744;11395;51561;-171,490000000000009;-33,500000000000000;-383,899999999999977;141,879999999999995;
745;11396;51562;-61,170000000000002;-4,500000000000000;-116,299999999999997;42,469999999999999;
746;11397;51585;12,940000000000000;38,600000000000001;-4,200000000000000;16,809999999999999;
747;11398;51586;-63,070000000000000;1,500000000000000;-102,900000000000006;46,070000000000000;
748;11399;51607;-50,509999999999998;2,600000000000000;-252,900000000000006;82,049999999999997;
749;11400;51608;5,580000000000000;17,800000000000001;0,100000000000000;7,440000000000000;
750;11401;51609;-320,329999999999984;-15,199999999999999;-927,299999999999955;429,189999999999998;
751;11402;51610;-115,200000000000003;-22,699999999999999;-329,199999999999989;125,260000000000005;
752;11403;51611;-131,819999999999993;-48,299999999999997;-336,899999999999977;118,760000000000005;
753;11404;51613;-56,460000000000001;-20,800000000000001;-86,200000000000003;25,460000000000001;
754;11405;51614;-176,900000000000006;-31,699999999999999;-695,100000000000023;221,979999999999990;
755;11406;51617;-18,579999999999998;5,500000000000000;-55,600000000000001;22,170000000000002;
756;11407;51621;-30,960000000000001;-3,400000000000000;-46,899999999999999;16,129999999999999;
757;11408;51623;-28,000000000000000;-3,600000000000000;-49,000000000000000;14,730000000000000;
758;11409;51624;-55,789999999999999;-21,600000000000001;-69,000000000000000;15,010000000000000;
759;11410;51625;-115,349999999999994;-5,200000000000000;-288,899999999999977;94,909999999999997;
760;11411;51627;-162,789999999999992;-14,400000000000000;-581,299999999999955;161,310000000000002;
761;11412;51629;-21,100000000000001;-15,699999999999999;-31,899999999999999;7,640000000000000;6994,5864258
762;11413;51633;-151,990000000000009;11,600000000000000;-600,700000000000045;207,680000000000007;
763;11414;51646;-162,469999999999999;-9,400000000000000;-409,699999999999989;140,719999999999999;
764;11415;51647;-94,150000000000006;-6,900000000000000;-402,500000000000000;120,319999999999993;
765;11416;51649;-40,250000000000000;-3,700000000000000;-50,600000000000001;17,100000000000001;
766;11417;51650;-219,460000000000008;-47,799999999999997;-658,299999999999955;234,650000000000006;
767;11418;51651;-62,469999999999999;-22,899999999999999;-182,300000000000011;44,689999999999998;
768;11419;51652;-53,039999999999999;-5,200000000000000;-88,599999999999994;24,899999999999999;
769;11420;51655;-77,400000000000006;-5,600000000000000;-227,000000000000000;74,299999999999997;
770;11421;51656;-39,880000000000003;-3,800000000000000;-74,900000000000006;21,850000000000001;
771;11422;51657;-81,989999999999995;-10,500000000000000;-318,199999999999989;97,969999999999999;
772;11423;51661;-129,580000000000013;-14,800000000000001;-594,200000000000045;208,159999999999997;
773;11424;51662;-70,349999999999994;-14,000000000000000;-143,300000000000011;40,880000000000003;
774;11425;51664;-96,950000000000003;-61,299999999999997;-178,500000000000000;37,000000000000000;
775;11426;51665;-111,689999999999998;-1,200000000000000;-549,200000000000045;158,710000000000008;
776;11427;51666;-63,280000000000001;1,900000000000000;-110,400000000000006;39,060000000000002;
777;11428;51668;-113,439999999999998;0,700000000000000;-621,500000000000000;211,430000000000007;
778;11429;51669;-73,099999999999994;-22,399999999999999;-204,400000000000006;67,540000000000006;
779;11430;51671;-107,150000000000006;-11,199999999999999;-375,600000000000023;127,730000000000004;
780;11431;51672;-87,450000000000003;-9,800000000000001;-274,199999999999989;94,230000000000004;
781;11432;51674;-166,110000000000014;-14,800000000000001;-480,000000000000000;159,129999999999995;
782;11433;51675;-39,299999999999997;-6,300000000000000;-115,700000000000003;36,799999999999997;
783;11434;51676;-49,829999999999998;-7,900000000000000;-149,800000000000011;58,460000000000001;3778,6184082
784;11435;51677;-55,729999999999997;-4,500000000000000;-195,099999999999994;61,549999999999997;
785;11436;51679;-41,829999999999998;-15,199999999999999;-109,000000000000000;32,799999999999997;
786;11437;51680;-39,020000000000003;-17,500000000000000;-59,200000000000003;16,030000000000001;
787;11438;51684;-55,859999999999999;-8,100000000000000;-168,500000000000000;58,609999999999999;
788;11439;51688;-30,920000000000002;-4,600000000000000;-59,100000000000001;21,109999999999999;
789;11440;51689;-18,050000000000001;-3,400000000000000;-32,100000000000001;10,300000000000001;
790;11441;51690;-41,340000000000003;-2,800000000000000;-69,299999999999997;20,230000000000000;
791;11442;51691;-71,629999999999995;-10,500000000000000;-247,400000000000006;75,370000000000005;
792;11443;51692;-31,789999999999999;-5,000000000000000;-55,899999999999999;19,770000000000000;
793;11444;51694;-36,549999999999997;-4,300000000000000;-48,299999999999997;15,310000000000000;
794;11445;51696;-23,500000000000000;-7,500000000000000;-50,500000000000000;16,350000000000001;
795;11446;51697;-10,510000000000000;1,900000000000000;-25,199999999999999;11,279999999999999;
796;11447;51702;-36,420000000000002;-9,199999999999999;-56,200000000000003;16,719999999999999;
797;11448;51704;-29,109999999999999;-6,900000000000000;-63,700000000000003;17,949999999999999;
798;11449;51705;-26,789999999999999;-7,600000000000000;-46,399999999999999;16,359999999999999;
799;11450;51706;-13,490000000000000;-1,200000000000000;-27,800000000000001;10,330000000000000;
800;11451;51707;-17,620000000000001;-11,199999999999999;-26,600000000000001;6,150000000000000;
801;11452;51708;-18,469999999999999;-4,500000000000000;-30,699999999999999;7,530000000000000;
802;11453;51710;-31,079999999999998;-1,000000000000000;-68,500000000000000;21,559999999999999;
803;11454;51711;-51,090000000000003;-10,300000000000001;-102,099999999999994;31,670000000000002;
804;11455;51713;-53,469999999999999;-2,100000000000000;-410,300000000000011;119,549999999999997;
805;11456;51714;-17,520000000000000;-8,900000000000000;-27,100000000000001;5,790000000000000;
806;11457;51715;-11,600000000000000;-9,300000000000001;-13,900000000000000;2,300000000000000;
807;11458;51716;-55,369999999999997;-0,200000000000000;-202,800000000000011;70,900000000000006;
808;11459;51718;-80,469999999999999;-2,200000000000000;-359,300000000000011;106,730000000000004;
809;11460;51723;-131,460000000000008;-57,100000000000001;-360,000000000000000;97,090000000000003;
810;11461;51724;-144,550000000000011;-7,400000000000000;-734,100000000000023;198,800000000000011;
811;11462;51725;-112,670000000000002;-4,200000000000000;-365,100000000000023;133,939999999999998;2065,9516602
812;11463;51726;-75,560000000000002;-43,000000000000000;-132,000000000000000;30,329999999999998;
813;11464;51727;-118,560000000000002;-7,300000000000000;-634,000000000000000;177,270000000000010;
814;11465;51729;-89,239999999999995;0,900000000000000;-383,800000000000011;146,659999999999997;
815;11466;51730;-27,370000000000001;2,600000000000000;-105,900000000000006;28,449999999999999;2059,5837402
816;11467;51731;-91,450000000000003;-34,500000000000000;-157,000000000000000;44,380000000000003;
817;11468;51733;-79,519999999999996;-0,400000000000000;-456,500000000000000;123,709999999999994;
818;11469;51734;-9,920000000000000;-5,200000000000000;-15,000000000000000;3,900000000000000;
819;11470;51740;-1,270000000000000;0,100000000000000;-2,800000000000000;1,190000000000000;
820;11471;51746;-29,989999999999998;-3,900000000000000;-106,599999999999994;33,619999999999997;
821;11472;51764;-90,280000000000001;-46,500000000000000;-242,699999999999989;68,659999999999997;
822;11473;51765;-88,629999999999995;-19,100000000000001;-235,300000000000011;76,269999999999996;
823;11474;51766;-235,460000000000008;-47,399999999999999;-420,899999999999977;135,430000000000007;
824;11475;51767;-99,310000000000002;-4,800000000000000;-275,399999999999977;79,510000000000005;
825;11476;51769;-14,449999999999999;8,000000000000000;-67,599999999999994;23,219999999999999;
826;11477;51770;-448,199999999999989;-448,199999999999989;-448,199999999999989;0,000000000000000;
827;11478;51771;-77,000000000000000;-20,899999999999999;-181,099999999999994;44,659999999999997;
828;11479;51772;-43,960000000000001;-21,800000000000001;-78,799999999999997;16,879999999999999;
829;11480;51773;-122,150000000000006;-29,199999999999999;-237,500000000000000;73,209999999999994;
830;11481;51777;-38,530000000000001;-3,400000000000000;-62,899999999999999;19,809999999999999;
831;11482;51778;-51,399999999999999;-6,600000000000000;-72,799999999999997;23,250000000000000;
832;11483;51785;-35,619999999999997;-0,100000000000000;-53,100000000000001;18,850000000000001;
833;11484;51786;-100,040000000000006;-35,100000000000001;-179,000000000000000;49,079999999999998;
834;11485;51787;-118,230000000000004;-60,799999999999997;-339,199999999999989;99,099999999999994;
835;11486;51788;-158,039999999999992;-21,000000000000000;-242,400000000000006;78,799999999999997;
836;11487;51789;-74,739999999999995;-14,900000000000000;-131,000000000000000;38,780000000000001;
837;11488;51790;-117,359999999999999;0,200000000000000;-293,600000000000023;83,620000000000005;
838;11489;51791;-117,409999999999997;-38,000000000000000;-231,699999999999989;59,799999999999997;
839;11490;51792;-67,489999999999995;-39,500000000000000;-105,099999999999994;18,550000000000001;
840;11491;51793;-84,280000000000001;-39,600000000000001;-157,000000000000000;46,409999999999997;
841;11492;51794;-93,590000000000003;-39,600000000000001;-247,400000000000006;57,070000000000000;
842;11493;51795;-128,060000000000002;-67,599999999999994;-183,900000000000006;42,640000000000001;
843;11494;51796;-219,879999999999995;-121,400000000000006;-345,199999999999989;68,150000000000006;
844;11495;51797;-140,229999999999990;-41,100000000000001;-266,800000000000011;85,370000000000005;
845;11496;51798;-121,019999999999996;-43,700000000000003;-182,000000000000000;44,270000000000003;
846;11497;51799;-41,140000000000001;-13,000000000000000;-61,600000000000001;19,379999999999999;
847;11498;51804;-66,560000000000002;-34,899999999999999;-88,200000000000003;21,469999999999999;
848;11499;51805;-103,340000000000003;-7,800000000000000;-214,500000000000000;64,980000000000004;
849;11500;51810;-68,060000000000002;-3,400000000000000;-171,199999999999989;65,500000000000000;
850;11501;51811;-60,070000000000000;-5,700000000000000;-150,300000000000011;47,640000000000001;
851;11502;51812;-109,390000000000001;-35,899999999999999;-437,100000000000023;112,010000000000005;
852;11503;51813;-80,359999999999999;-43,299999999999997;-115,500000000000000;24,140000000000001;
853;11504;51814;-120,420000000000002;-33,399999999999999;-492,100000000000023;134,520000000000010;
854;11505;51816;-60,750000000000000;-57,899999999999999;-63,600000000000001;2,850000000000000;
855;11506;51842;-12,750000000000000;-10,000000000000000;-15,500000000000000;2,750000000000000;
856;11507;51847;-58,000000000000000;-44,399999999999999;-63,799999999999997;7,920000000000000;
857;11508;51848;-76,099999999999994;-12,100000000000000;-112,400000000000006;35,920000000000002;2009,7606201
858;11509;51849;-144,360000000000014;-77,900000000000006;-216,300000000000011;53,880000000000003;2007,6339111
859;11510;51850;-136,599999999999994;-5,700000000000000;-266,600000000000023;80,340000000000003;2005,8537598
860;11511;51851;-132,780000000000001;-76,299999999999997;-186,699999999999989;45,149999999999999;2004,2128906
861;11512;51852;-130,180000000000007;-20,300000000000001;-265,600000000000023;94,519999999999996;
862;11513;51853;-174,520000000000010;-82,400000000000006;-233,599999999999994;55,299999999999997;
863;11514;51854;-209,849999999999994;-13,900000000000000;-291,500000000000000;94,650000000000006;
864;11515;51855;-228,379999999999995;-133,199999999999989;-334,399999999999977;71,750000000000000;
865;11516;51856;-132,849999999999994;-4,000000000000000;-341,100000000000023;132,159999999999997;
866;11517;51857;-195,830000000000013;-4,500000000000000;-479,399999999999977;203,129999999999995;
867;11518;51858;-188,300000000000011;-23,399999999999999;-305,199999999999989;119,950000000000003;
868;11519;51859;-166,719999999999999;-58,799999999999997;-326,000000000000000;95,140000000000001;
869;11520;51860;-75,939999999999998;-3,700000000000000;-138,000000000000000;39,880000000000003;
870;11521;51861;-68,420000000000002;-1,600000000000000;-122,900000000000006;42,130000000000003;
871;11522;51862;-199,810000000000002;-112,200000000000003;-412,000000000000000;95,540000000000006;
872;11523;51863;-148,569999999999993;-5,000000000000000;-292,899999999999977;141,300000000000011;
873;11524;51864;-129,270000000000010;-23,800000000000001;-361,399999999999977;123,599999999999994;
874;11525;51865;-46,700000000000003;-7,000000000000000;-61,600000000000001;20,079999999999998;
875;11526;51866;-82,329999999999998;-54,399999999999999;-151,199999999999989;39,880000000000003;
876;11527;51867;-69,590000000000003;-6,700000000000000;-232,000000000000000;66,810000000000002;
877;11528;51869;-91,290000000000006;-26,100000000000001;-207,000000000000000;60,170000000000002;
878;11529;51870;-74,900000000000006;-23,300000000000001;-116,599999999999994;30,309999999999999;
879;11530;51871;-67,739999999999995;3,900000000000000;-187,000000000000000;66,409999999999997;
880;11531;51874;-29,739999999999998;1,000000000000000;-48,500000000000000;17,440000000000001;
881;11532;51875;-51,409999999999997;-3,300000000000000;-82,299999999999997;27,520000000000000;1975,7275391
882;11533;51880;-82,469999999999999;-4,300000000000000;-132,900000000000006;56,039999999999999;
883;11534;51882;-68,799999999999997;-68,799999999999997;-68,799999999999997;0,000000000000000;
884;11535;51884;-112,390000000000001;-10,000000000000000;-278,800000000000011;99,609999999999999;
885;11536;51886;-52,070000000000000;-8,400000000000000;-137,500000000000000;44,859999999999999;
886;11537;51887;-126,230000000000004;-89,700000000000003;-227,800000000000011;58,689999999999998;
887;11538;51889;-97,799999999999997;-21,399999999999999;-176,800000000000011;64,299999999999997;
888;11539;51890;-22,850000000000001;-8,199999999999999;-35,200000000000003;10,109999999999999;
889;11540;51892;-46,250000000000000;-25,500000000000000;-67,000000000000000;20,750000000000000;
890;11541;51893;-196,569999999999993;-5,000000000000000;-393,000000000000000;155,000000000000000;
891;11542;51894;-64,930000000000007;-18,800000000000001;-112,400000000000006;28,609999999999999;1962,4869385
892;11543;51895;-51,020000000000003;-26,199999999999999;-61,000000000000000;12,760000000000000;1957,4084473
893;11544;51896;-93,290000000000006;-20,800000000000001;-223,900000000000006;58,509999999999998;1952,2666016
894;11545;51897;-242,639999999999986;-38,899999999999999;-783,899999999999977;259,889999999999986;1948,4229736
895;11546;51898;-60,670000000000002;-26,399999999999999;-115,000000000000000;25,820000000000000;
896;11547;51899;-60,859999999999999;-3,300000000000000;-135,400000000000006;46,380000000000003;
897;11548;51900;-48,859999999999999;-6,600000000000000;-84,200000000000003;25,000000000000000;
898;11549;51902;-69,200000000000003;-44,600000000000001;-93,400000000000006;14,949999999999999;1929,4187012
899;11550;51903;-36,180000000000000;-13,699999999999999;-54,700000000000003;18,270000000000000;
900;11551;51904;-44,000000000000000;-14,400000000000000;-50,100000000000001;13,240000000000000;
901;11552;51905;-113,260000000000005;-48,100000000000001;-210,000000000000000;52,320000000000000;
902;11553;51910;-143,789999999999992;-14,900000000000000;-490,199999999999989;179,530000000000001;
903;11554;51912;-110,590000000000003;-59,000000000000000;-204,500000000000000;50,369999999999997;
904;11555;51914;-202,189999999999998;-47,799999999999997;-419,199999999999989;119,599999999999994;
905;11556;51915;-48,869999999999997;-17,600000000000001;-95,000000000000000;24,859999999999999;
906;11557;51916;-294,180000000000007;-28,000000000000000;-825,700000000000045;310,439999999999998;
907;11558;51917;-61,369999999999997;10,500000000000000;-111,900000000000006;30,480000000000000;
908;11559;51918;-63,000000000000000;-13,400000000000000;-81,500000000000000;20,780000000000001;
909;11560;51919;-219,400000000000006;-3,000000000000000;-716,600000000000023;267,060000000000002;
910;11561;51921;-317,589999999999975;-36,100000000000001;-557,000000000000000;182,139999999999986;
911;11562;51922;-229,460000000000008;-57,899999999999999;-313,699999999999989;100,590000000000003;
912;11563;51923;-202,460000000000008;-44,899999999999999;-536,600000000000023;172,990000000000009;
913;11564;51924;-65,180000000000007;-29,699999999999999;-106,400000000000006;29,530000000000001;
914;11565;51925;-71,530000000000001;5,700000000000000;-215,400000000000006;74,719999999999999;
915;11566;51926;-100,269999999999996;-23,199999999999999;-203,199999999999989;60,259999999999998;
916;11567;51927;-131,919999999999987;-41,799999999999997;-272,699999999999989;68,950000000000003;
917;11568;51928;-172,780000000000001;-48,500000000000000;-300,600000000000023;104,269999999999996;
918;11569;51934;-92,450000000000003;-77,700000000000003;-107,200000000000003;14,750000000000000;
919;11570;51937;-131,110000000000014;-94,200000000000003;-170,400000000000006;25,710000000000001;
920;11571;51938;-87,799999999999997;2,800000000000000;-187,199999999999989;65,560000000000002;
921;11572;51947;-101,049999999999997;-4,200000000000000;-148,099999999999994;57,039999999999999;
922;11573;51951;-43,310000000000002;-23,399999999999999;-58,399999999999999;10,119999999999999;
923;11574;51952;-88,980000000000004;-46,100000000000001;-152,300000000000011;41,670000000000002;
924;11575;51953;-12,100000000000000;-12,100000000000000;-12,100000000000000;0,000000000000000;
925;11576;51956;-50,030000000000001;-11,100000000000000;-112,900000000000006;33,609999999999999;
926;11577;51957;-41,549999999999997;-5,300000000000000;-96,500000000000000;33,570000000000000;
927;11578;51961;-87,349999999999994;14,300000000000001;-374,199999999999989;113,260000000000005;
928;11579;51963;-157,919999999999987;-8,500000000000000;-457,899999999999977;137,039999999999992;
929;11580;51964;-76,760000000000005;-19,500000000000000;-173,099999999999994;57,219999999999999;
930;11581;51965;-248,560000000000002;-9,100000000000000;-395,000000000000000;147,729999999999990;
931;11582;51968;-176,199999999999989;-26,500000000000000;-329,100000000000023;123,769999999999996;
932;11583;51969;-139,379999999999995;-24,199999999999999;-259,800000000000011;101,230000000000004;
933;11584;51970;-48,700000000000003;-15,400000000000000;-82,000000000000000;33,299999999999997;
934;11585;51971;-219,300000000000011;-22,000000000000000;-432,399999999999977;154,569999999999993;
935;11586;51972;-146,180000000000007;-42,799999999999997;-316,500000000000000;87,810000000000002;
936;11587;51973;-254,699999999999989;-149,800000000000011;-465,000000000000000;123,540000000000006;
937;11588;51974;-397,449999999999989;-16,399999999999999;-717,200000000000045;299,310000000000002;1951,7097168
938;11589;51975;-352,649999999999977;-258,699999999999989;-526,200000000000045;107,780000000000001;1949,5198975
939;11590;51976;-188,199999999999989;-53,899999999999999;-308,399999999999977;102,000000000000000;1948,2851562
940;11591;51977;-113,819999999999993;-24,500000000000000;-358,199999999999989;118,609999999999999;1946,2255859
941;11592;51978;-290,550000000000011;-22,600000000000001;-800,399999999999977;281,740000000000009;1943,2208252
942;11593;51979;-532,740000000000009;-392,800000000000011;-1027,500000000000000;247,810000000000002;
943;11594;51980;-250,360000000000014;-66,299999999999997;-611,700000000000045;197,830000000000013;
944;11595;51986;-95,329999999999998;-62,399999999999999;-162,199999999999989;35,259999999999998;
945;11596;51987;-116,579999999999998;-71,400000000000006;-197,599999999999994;52,930000000000000;
946;11597;51988;-96,659999999999997;-21,699999999999999;-240,800000000000011;76,400000000000006;
947;11598;51989;-98,379999999999995;-32,299999999999997;-247,099999999999994;78,209999999999994;
948;11599;51990;-104,079999999999998;-33,000000000000000;-176,400000000000006;48,840000000000003;
949;11600;51991;-76,359999999999999;-16,199999999999999;-116,000000000000000;35,789999999999999;
950;11601;51995;-11,070000000000000;-0,600000000000000;-23,300000000000001;9,350000000000000;
951;11602;51996;-94,200000000000003;-93,299999999999997;-95,099999999999994;0,900000000000000;
952;11603;51997;-88,010000000000005;-43,200000000000003;-158,800000000000011;37,229999999999997;
953;11604;51998;-71,730000000000004;-51,299999999999997;-86,500000000000000;12,420000000000000;
954;11605;51999;-76,700000000000003;-16,699999999999999;-140,099999999999994;45,399999999999999;
955;11606;52012;-93,569999999999993;8,600000000000000;-218,599999999999994;81,180000000000007;
956;11607;52013;-52,000000000000000;-11,699999999999999;-100,200000000000003;26,039999999999999;
957;11608;52016;-36,149999999999999;-27,600000000000001;-47,000000000000000;7,360000000000000;
958;11609;52017;-42,009999999999998;-1,600000000000000;-129,000000000000000;39,070000000000000;
959;11610;52018;-55,130000000000003;-25,600000000000001;-82,099999999999994;15,650000000000000;
960;11611;52019;-53,200000000000003;-33,899999999999999;-72,599999999999994;12,699999999999999;
961;11612;52020;-48,399999999999999;-13,400000000000000;-76,000000000000000;20,710000000000001;
962;11613;52021;-47,500000000000000;-5,300000000000000;-136,599999999999994;43,500000000000000;
963;11614;52022;-64,319999999999993;-37,100000000000001;-84,000000000000000;15,240000000000000;
964;11615;52023;-77,359999999999999;-4,800000000000000;-178,300000000000011;49,649999999999999;
965;11616;52024;-132,199999999999989;-52,899999999999999;-370,199999999999989;120,260000000000005;
966;11617;52025;-116,000000000000000;-31,300000000000001;-346,300000000000011;105,450000000000003;1953,1147461
967;11618;52026;-122,640000000000001;-31,500000000000000;-261,399999999999977;82,829999999999998;
968;11619;52027;-68,480000000000004;-4,800000000000000;-133,099999999999994;47,390000000000001;
969;11620;52028;-247,300000000000011;-86,299999999999997;-376,899999999999977;128,889999999999986;
970;11621;52029;-350,459999999999980;-1,600000000000000;-563,299999999999955;218,509999999999991;
971;11622;52030;-202,340000000000003;-5,400000000000000;-424,100000000000023;140,379999999999995;
972;11623;52031;-212,759999999999991;-14,100000000000000;-624,299999999999955;234,849999999999994;
973;11624;52032;-247,050000000000011;-82,799999999999997;-520,299999999999955;165,120000000000005;
974;11625;52033;-104,930000000000007;-4,300000000000000;-248,599999999999994;92,430000000000007;
975;11626;52034;-282,180000000000007;-120,000000000000000;-371,300000000000011;95,879999999999995;1949,2812500
976;11627;52035;-338,339999999999975;-79,000000000000000;-803,200000000000045;275,420000000000016;
977;11628;52036;-81,819999999999993;-34,100000000000001;-127,400000000000006;30,609999999999999;
978;11629;52037;-59,630000000000003;-50,500000000000000;-67,000000000000000;5,190000000000000;
979;11630;52038;-55,799999999999997;-49,600000000000001;-62,799999999999997;4,040000000000000;1945,0858154
980;11631;52039;-88,329999999999998;-54,799999999999997;-120,099999999999994;28,420000000000002;1945,4458008
981;11632;52040;-98,349999999999994;-83,000000000000000;-114,400000000000006;14,279999999999999;1946,6060791
982;11633;52041;-79,930000000000007;-59,100000000000001;-101,400000000000006;19,600000000000001;1946,1055908
983;11634;52042;-81,819999999999993;-69,400000000000006;-88,599999999999994;6,490000000000000;1945,0091553
984;11635;52045;-59,500000000000000;-16,500000000000000;-86,900000000000006;23,930000000000000;
985;11636;52048;-119,400000000000006;-34,200000000000003;-179,599999999999994;53,060000000000002;
986;11637;52049;-524,250000000000000;-471,100000000000023;-577,399999999999977;53,149999999999999;
987;11638;52051;-54,020000000000003;-20,399999999999999;-86,099999999999994;15,619999999999999;
988;11639;52052;-224,099999999999994;-111,599999999999994;-336,600000000000023;112,500000000000000;
989;11640;52062;-63,070000000000000;-6,300000000000000;-173,400000000000006;43,799999999999997;
990;11641;52068;-60,149999999999999;-20,399999999999999;-149,500000000000000;32,700000000000003;
991;11642;52106;-20,550000000000001;27,100000000000001;-67,900000000000006;35,329999999999998;
992;11643;52122;-126,930000000000007;-19,699999999999999;-681,100000000000023;226,580000000000013;1599,6520996
993;11644;52124;-49,100000000000001;-4,400000000000000;-272,899999999999977;74,109999999999999;1626,9327393
994;11645;52143;-141,189999999999998;-9,500000000000000;-544,299999999999955;136,969999999999999;
